id_transaksi,tanggal,waktu,nominal,tipe,kategori,deskripsi,metode_pembayaran,lokasi,user_id,profil,rating,anomaly_flag
TRX005793,2022-02-17,15:38,14973000.0,masuk,Gaji,Insentif,Transfer Bank,Tasikmalaya,U024,business_owner,,0
TRX005794,2022-10-19,21:57,1025900.0,keluar,Lain-lain,Hadiah di Alfamart,QRIS,Jakarta,U024,business_owner,3.0,0
TRX005795,2022-11-08,21:04,983000.0,keluar,Lain-lain,Denda di GoFood,Kartu Kredit,Medan,U024,business_owner,2.0,0
TRX005796,2022-02-03,20:01,860700.0,keluar,Lain-lain,Biaya tak terduga di GrabFood,Tunai,Yogyakarta,U024,business_owner,1.0,0
TRX005797,2024-02-03,06:44,1119627.36,keluar,Lain-lain,Denda di Zara,Transfer Bank,Makassar,U024,business_owner,3.0,0
TRX005798,2022-03-21,09:17,9834000.0,masuk,Gaji,Bonus,Transfer Bank,Manado,U024,business_owner,,0
TRX005799,2023-03-06,15:39,1043847.0,keluar,Lain-lain,Perbaikan rumah di Alfamart,QRIS,Medan,U024,business_owner,3.0,0
TRX005800,2024-01-12,09:55,1332145.4400000002,keluar,Lain-lain,Biaya tak terduga di Gojek,Tunai,Palembang,U024,business_owner,1.0,0
TRX005801,2023-01-01,14:01,1173831.75,keluar,Kesehatan,Vaksinasi di Ace Hardware,Transfer Bank,Bandung,U024,business_owner,1.0,0
TRX005802,2023-06-04,21:17,2227160.25,keluar,Belanja,Baju di Nike Store,e-Wallet,Palembang,U024,business_owner,2.0,0
TRX005803,2023-12-22,15:34,152916.75,keluar,Makanan,Sarapan di Tokopedia,Kartu Kredit,Bandung,U024,business_owner,5.0,0
TRX005804,2024-03-07,20:00,7627089.600000001,masuk,Freelance,Konsultasi,Tunai,Yogyakarta,U024,business_owner,,0
TRX005805,2024-02-04,12:57,272237.76,keluar,Makanan,Sarapan di Starbucks,Kartu Kredit,Balikpapan,U024,business_owner,3.0,0
TRX005806,2023-08-24,19:18,1809533.25,keluar,Belanja,Furniture di PLN,Tunai,Banjarmasin,U024,business_owner,2.0,0
TRX005807,2023-01-27,21:37,2106304.2,keluar,Belanja,Peralatan olahraga di ASUS Store,Kartu Kredit,Bekasi,U024,business_owner,5.0,0
TRX005808,2022-10-03,19:54,596800.0,keluar,Hiburan,Konser di Bluebird,Kartu Kredit,Padang,U024,business_owner,3.0,0
TRX005809,2023-09-30,07:40,2968690.725,keluar,Belanja,Peralatan olahraga di Century,e-Wallet,Tasikmalaya,U024,business_owner,2.0,0
TRX005810,2024-02-05,19:50,43331954.634864956,masuk,Gaji,Gaji bulanan - business_owner,Transfer Bank,Makassar,U024,business_owner,,0
TRX005811,2023-12-27,06:36,793017.225,keluar,Makanan,Makan malam (Tahun Baru) di IKEA,Kartu Kredit,Pekanbaru,U024,business_owner,2.0,1
TRX005812,2023-04-24,15:33,472531.5,keluar,Hiburan,Game di Shopee,Kartu Kredit,Surabaya,U024,business_owner,3.0,0
TRX005813,2023-10-17,16:53,554337.0,keluar,Hiburan,Beli buku di Telkomsel,Kartu Kredit,Palembang,U024,business_owner,2.0,0
TRX005814,2023-09-16,19:26,1529608.5,keluar,Belanja,Aksesoris di Nike Store,Kartu Kredit,Manado,U024,business_owner,4.0,0
TRX005815,2023-10-20,19:31,2669152.5,masuk,Freelance,Jasa foto,Tunai,Malang,U024,business_owner,,0
TRX005816,2023-06-10,10:44,18933232.5,masuk,Gaji,Bonus,Transfer Bank,Pekanbaru,U024,business_owner,,0
TRX005817,2023-03-30,08:25,408476.25,keluar,Makanan,Sarapan di ATM BNI,Tunai,Tasikmalaya,U024,business_owner,3.0,0
TRX005818,2022-01-26,22:43,258960.0,keluar,Makanan,Jajan di Bluebird,Tunai,Depok,U024,business_owner,5.0,0
TRX005819,2024-02-21,19:26,1204774.56,keluar,Kesehatan,Perawatan gigi di PLN,e-Wallet,Surabaya,U024,business_owner,3.0,0
TRX005820,2023-05-08,09:20,15114172.5,masuk,Gaji,Gaji bulanan,Tunai,Batam,U024,business_owner,,0
TRX005821,2023-10-29,13:06,15238755.0,masuk,Bisnis,Royalti,Transfer Bank,Bandung,U024,business_owner,,0
TRX005822,2023-03-20,20:36,290508.75,keluar,Makanan,Makan malam di Nike Store,Tunai,Medan,U024,business_owner,3.0,0
TRX005823,2024-04-03,12:53,3269769.12,keluar,Belanja,Furniture (Belanja Lebaran) di Lazada,Tunai,Jakarta,U024,business_owner,1.0,0
TRX005824,2023-02-07,11:27,288524.25,keluar,Makanan,Belanja bahan makanan di Shopee,Transfer Bank,Denpasar,U024,business_owner,2.0,0
TRX005825,2022-06-30,15:01,1359280.0,keluar,Belanja,Sepatu di Starbucks,Kartu Kredit,Palembang,U024,business_owner,3.0,0
TRX005826,2023-11-11,11:51,1285294.5,keluar,Lain-lain,Hadiah di PLN,QRIS,Semarang,U024,business_owner,2.0,0
TRX005827,2023-06-27,19:28,9807840.0,masuk,Gaji,Lembur,Tunai,Bogor,U024,business_owner,,0
TRX005828,2023-03-18,18:23,1595207.25,keluar,Belanja,Baju di Kimia Farma,Kartu Kredit,Makassar,U024,business_owner,4.0,0
TRX005829,2023-10-21,20:14,2326275.0,masuk,Freelance,Mengajar,Tunai,Bogor,U024,business_owner,,0
TRX005830,2024-02-29,09:43,6618153.600000001,masuk,Gaji,THR,Transfer Bank,Balikpapan,U024,business_owner,,0
TRX005831,2023-11-26,14:46,6832192.5,masuk,Freelance,Proyek freelance,Tunai,Tangerang,U024,business_owner,,0
TRX005832,2023-07-23,22:18,16386457.5,masuk,Gaji,Lembur,Transfer Bank,Tasikmalaya,U024,business_owner,,0
TRX005833,2023-05-31,07:14,276837.75,keluar,Makanan,Belanja bahan makanan di Guardian,QRIS,Semarang,U024,business_owner,1.0,0
TRX005834,2024-02-06,21:30,353652.48000000004,keluar,Hiburan,Gym di ATM BNI,Kartu Kredit,Pontianak,U024,business_owner,5.0,0
TRX005835,2022-03-14,06:37,2384100.0,keluar,Tagihan,Cicilan KPR di Indomaret,e-Wallet,Surabaya,U024,business_owner,,0
TRX005836,2022-08-19,06:50,920000.0,keluar,Lain-lain,Biaya administrasi di Alfamart,QRIS,Palembang,U024,business_owner,3.0,0
TRX005837,2023-12-12,15:55,20656440.0,masuk,Gaji,Insentif,Transfer Bank,Denpasar,U024,business_owner,,0
TRX005838,2023-07-09,21:44,647608.5,keluar,Hiburan,Museum di McD,e-Wallet,Malang,U024,business_owner,1.0,0
TRX005839,2023-06-11,22:45,159201.0,keluar,Transportasi,Tiket pesawat di Bluebird,Kartu Kredit,Makassar,U024,business_owner,3.0,0
TRX005840,2023-04-26,19:43,776931.75,keluar,Lain-lain,Perbaikan rumah di ATM BRI,Kartu Kredit,Semarang,U024,business_owner,4.0,0
TRX005841,2022-08-19,16:00,77900.0,keluar,Transportasi,Angkot di Pegipegi,Tunai,Yogyakarta,U024,business_owner,3.0,0
TRX005842,2022-03-30,12:10,692800.0,keluar,Lain-lain,Donasi di PDAM,e-Wallet,Semarang,U024,business_owner,5.0,0
TRX005843,2022-03-03,17:52,37150166.868025504,masuk,Gaji,Gaji bulanan - business_owner,Transfer Bank,Bandung,U024,business_owner,,0
TRX005844,2022-09-30,06:35,1287000.0,masuk,Freelance,Writing,Transfer Bank,Jakarta,U024,business_owner,,0
TRX005845,2022-06-12,16:17,496320.0,keluar,Hiburan,Langganan digital di Apple Store,e-Wallet,Makassar,U024,business_owner,3.0,0
TRX005846,2024-03-22,08:03,2082257.2800000005,keluar,Belanja,Kebutuhan bayi di PLN,Tunai,Bekasi,U024,business_owner,2.0,0
TRX005847,2023-06-07,07:48,2500470.0,keluar,Belanja,Alat rumah tangga di Warkop 86,e-Wallet,Yogyakarta,U024,business_owner,3.0,0
TRX005848,2024-01-11,14:32,208319.04,keluar,Makanan,Makanan cepat saji di Century,Kartu Kredit,Padang,U024,business_owner,4.0,0
TRX005849,2023-12-27,09:15,2187139.5,keluar,Hiburan,Festival (Tahun Baru) (Natal) di ATM Mandiri,Transfer Bank,Balikpapan,U024,business_owner,1.0,1
TRX005850,2022-03-04,18:09,1104300.0,keluar,Belanja,Alat tulis di ATM BNI,Kartu Kredit,Banjarmasin,U024,business_owner,3.0,0
TRX005851,2022-06-05,06:32,15797000.0,masuk,Gaji,Gaji bulanan,Tunai,Malang,U024,business_owner,,0
TRX005852,2023-05-24,19:39,313110.0,keluar,Makanan,Sarapan di Dell Store,QRIS,Denpasar,U024,business_owner,2.0,0
TRX005853,2023-08-15,22:40,6131553.75,keluar,Pendidikan,Biaya kuliah di Century,QRIS,Palembang,U024,business_owner,2.0,0
TRX005854,2022-05-29,10:20,2285920.0,keluar,Belanja,Sepatu di ATM BRI,Kartu Kredit,Pontianak,U024,business_owner,1.0,0
TRX005855,2022-01-24,12:44,201700.0,keluar,Makanan,Jajan di McD,Kartu Kredit,Medan,U024,business_owner,1.0,0
TRX005856,2022-06-08,18:58,2193300.0,keluar,Belanja,Buku di Alfamart,Transfer Bank,Bogor,U024,business_owner,3.0,0
TRX005857,2023-09-10,08:36,173533.5,keluar,Transportasi,Bensin di Chatime,Transfer Bank,Semarang,U024,business_owner,3.0,0
TRX005858,2022-03-21,11:01,1867900.0,keluar,Belanja,Kosmetik di HP Store,QRIS,Pontianak,U024,business_owner,2.0,0
TRX005859,2022-10-10,12:55,330100.0,keluar,Hiburan,Konser di HP Store,Tunai,Cirebon,U024,business_owner,3.0,0
TRX005860,2022-09-14,11:28,115600.0,keluar,Transportasi,Tiket pesawat di Apple Store,Transfer Bank,Jakarta,U024,business_owner,3.0,0
TRX005861,2023-01-19,18:48,294588.0,keluar,Makanan,Buah-buahan di Tiket.com,Kartu Kredit,Padang,U024,business_owner,3.0,0
TRX005862,2022-09-27,07:36,469000.0,keluar,Tagihan,Listrik di Lenovo Store,QRIS,Bandung,U024,business_owner,,0
TRX005863,2022-06-15,11:11,895200.0,keluar,Lain-lain,Pajak di Lazada,Tunai,Semarang,U024,business_owner,3.0,0
TRX005864,2022-12-17,18:15,6200000.0,masuk,Gaji,Gaji bulanan,Tunai,Banjarmasin,U024,business_owner,,0
TRX005865,2023-07-16,14:15,478529.1,keluar,Hiburan,Wisata di Warkop 86,e-Wallet,Medan,U024,business_owner,4.0,0
TRX005866,2024-01-06,20:01,3950596.8000000007,masuk,Gaji,Bonus,Tunai,Depok,U024,business_owner,,0
TRX005867,2022-09-05,16:23,1705000.0,keluar,Tagihan,Tagihan sekolah di Uniqlo,QRIS,Bandung,U024,business_owner,,0
TRX005868,2022-11-13,20:43,16193000.0,masuk,Gaji,Bonus,Transfer Bank,Tangerang,U024,business_owner,,0
TRX005869,2023-12-21,17:54,231194.25,keluar,Makanan,Restoran di Telkomsel,QRIS,Bekasi,U024,business_owner,1.0,0
TRX005870,2023-04-12,07:15,97020.0,keluar,Transportasi,Rental mobil di Alfamart,Transfer Bank,Palembang,U024,business_owner,4.0,0
TRX005871,2023-10-14,15:12,344641.5,keluar,Makanan,Buah-buahan di Adidas,Kartu Kredit,Bandung,U024,business_owner,3.0,0
TRX005872,2022-07-10,13:37,2236500.0,keluar,Belanja,Perhiasan di Apple Store,Kartu Kredit,Bogor,U024,business_owner,2.0,0
TRX005873,2023-07-01,13:54,585868.5,keluar,Lain-lain,Perbaikan rumah di PLN,QRIS,Makassar,U024,business_owner,5.0,0
TRX005874,2023-02-16,08:41,5114497.5,masuk,Freelance,Writing,Tunai,Semarang,U024,business_owner,,0
TRX005875,2024-02-02,11:06,510883.20000000007,keluar,Tagihan,Internet di Uniqlo,QRIS,Yogyakarta,U024,business_owner,,0
TRX005876,2023-10-13,20:40,299769.75,keluar,Makanan,Kafe di ASUS Store,QRIS,Tangerang,U024,business_owner,2.0,0
TRX005877,2024-02-26,07:36,433970.784,keluar,Makanan,Belanja bahan makanan di IKEA,Transfer Bank,Yogyakarta,U024,business_owner,1.0,0
TRX005878,2022-09-01,16:51,534900.0,keluar,Hiburan,Liburan di Warkop 86,e-Wallet,Balikpapan,U024,business_owner,2.0,0
TRX005879,2022-12-31,18:57,2357200.0,keluar,Belanja,Perabotan (Natal) di Warkop 86,Kartu Kredit,Banjarmasin,U024,business_owner,3.0,0
TRX005880,2022-05-03,12:12,37150166.868025504,masuk,Gaji,Gaji bulanan - business_owner,Transfer Bank,Makassar,U024,business_owner,,0
TRX005881,2024-02-17,21:25,529358.976,keluar,Hiburan,Karaoke di PLN,QRIS,Denpasar,U024,business_owner,5.0,0
TRX005882,2023-01-04,09:51,690385.5,keluar,Makanan,Katering (Tahun Baru) di Bluebird,e-Wallet,Makassar,U024,business_owner,1.0,1
TRX005883,2023-07-16,12:12,124913.25,keluar,Transportasi,Asuransi kendaraan di Century,Kartu Kredit,Surabaya,U024,business_owner,3.0,0
TRX005884,2022-05-31,16:35,519200.0,keluar,Lain-lain,Donasi di Traveloka,Kartu Kredit,Semarang,U024,business_owner,5.0,0
TRX005885,2023-07-10,22:49,7168455.0,masuk,Investasi,Bunga deposito,Tunai,Tasikmalaya,U024,business_owner,,0
TRX005886,2022-05-26,09:14,9970000.0,masuk,Bisnis,Keuntungan bisnis,Tunai,Semarang,U024,business_owner,,0
TRX005887,2024-02-10,16:13,877599.3600000001,keluar,Lain-lain,Hadiah di Telkomsel,e-Wallet,Palembang,U024,business_owner,5.0,0
TRX005888,2022-04-13,06:00,3447000.0,masuk,Freelance,Konsultasi,Tunai,Pekanbaru,U024,business_owner,,0
TRX005889,2023-07-03,14:10,544524.75,keluar,Hiburan,Wisata di Nike Store,e-Wallet,Pontianak,U024,business_owner,1.0,0
TRX005890,2024-04-17,19:45,8551694.88,keluar,Belanja,Alat rumah tangga (Belanja Lebaran) (Belanja Lebaran) di ATM BNI,Kartu Kredit,Solo,U024,business_owner,1.0,1
TRX005891,2022-05-29,11:32,16546000.0,masuk,Gaji,Lembur,Transfer Bank,Malang,U024,business_owner,,0
TRX005892,2022-01-30,12:19,766428.0,keluar,Hiburan,Olahraga di Adidas,Transfer Bank,Jakarta,U024,business_owner,3.0,0
TRX005893,2024-03-15,15:16,2204262.72,keluar,Belanja,Peralatan olahraga di Telkomsel,Kartu Kredit,Cirebon,U024,business_owner,3.0,0
TRX005894,2023-12-28,16:51,2707839.225,keluar,Hiburan,Konser (Tahun Baru) (Natal) di ATM BRI,Transfer Bank,Palembang,U024,business_owner,1.0,1
TRX005895,2022-12-03,19:32,6707000.0,masuk,Freelance,Writing,Tunai,Bogor,U024,business_owner,,0
TRX005896,2023-06-08,10:32,1450669.5,keluar,Belanja,Furniture di ATM Mandiri,Tunai,Tangerang,U024,business_owner,5.0,0
TRX005897,2022-03-22,11:38,735600.0,keluar,Lain-lain,Pinjaman di IKEA,QRIS,Makassar,U024,business_owner,3.0,0
TRX005898,2023-02-02,21:15,325127.25,keluar,Hiburan,Wisata di Gojek,Kartu Kredit,Malang,U024,business_owner,4.0,0
TRX005899,2024-04-12,22:41,14531011.200000001,masuk,Gaji,THR,Tunai,Solo,U024,business_owner,,0
TRX005900,2023-08-11,22:27,4470637.5,masuk,Freelance,Mengajar,Transfer Bank,Solo,U024,business_owner,,0
TRX005901,2022-08-22,17:27,257100.0,keluar,Makanan,Makanan cepat saji di Indomaret,Tunai,Tasikmalaya,U024,business_owner,1.0,0
TRX005902,2023-04-03,22:55,40958058.97199812,masuk,Gaji,Gaji bulanan - business_owner,Transfer Bank,Yogyakarta,U024,business_owner,,0
TRX005903,2023-02-17,18:10,1131606.0,keluar,Belanja,Alat tulis di Lenovo Store,Kartu Kredit,Pekanbaru,U024,business_owner,4.0,0
TRX005904,2023-04-28,20:08,4466227.5,masuk,Bisnis,Keuntungan bisnis,Transfer Bank,Bandung,U024,business_owner,,0
TRX005905,2023-04-05,14:31,155893.5,keluar,Makanan,Sarapan di Warung Padang,Kartu Kredit,Balikpapan,U024,business_owner,5.0,0
TRX005906,2022-11-05,13:47,298800.0,keluar,Makanan,Makanan cepat saji di Cinema XXI,Tunai,Surabaya,U024,business_owner,2.0,0
TRX005907,2023-04-06,17:21,2054288.25,keluar,Tagihan,Pajak di GrabFood,e-Wallet,Medan,U024,business_owner,,0
TRX005908,2022-10-31,12:22,810800.0,keluar,Lain-lain,Jasa layanan di KFC,Tunai,Medan,U024,business_owner,2.0,0
TRX005909,2022-02-28,06:01,157300.0,keluar,Transportasi,Parkir di Adidas,Tunai,Surabaya,U024,business_owner,3.0,0
TRX005910,2023-09-23,10:14,1130283.0,keluar,Kesehatan,Kacamata di Nike Store,Transfer Bank,Surabaya,U024,business_owner,3.0,0
TRX005911,2023-12-27,18:28,619605.0,keluar,Lain-lain,Biaya tak terduga di Gojek,Tunai,Semarang,U024,business_owner,3.0,0
TRX005912,2023-05-28,20:15,3385777.5,masuk,Freelance,Terjemahan,Transfer Bank,Denpasar,U024,business_owner,,0
TRX005913,2023-01-10,07:23,7680015.0,masuk,Freelance,Mengajar,Transfer Bank,Bandung,U024,business_owner,,0
TRX005914,2023-03-18,06:35,18406237.5,masuk,Gaji,Gaji bulanan,Transfer Bank,Balikpapan,U024,business_owner,,0
TRX005915,2023-07-03,16:01,40958058.97199812,masuk,Gaji,Gaji bulanan - business_owner,Tunai,Makassar,U024,business_owner,,0
TRX005916,2022-09-03,07:35,1181900.0,keluar,Lain-lain,Isi ulang e-wallet di Traveloka,e-Wallet,Yogyakarta,U024,business_owner,2.0,0
TRX005917,2022-03-25,13:45,4594000.0,masuk,Gaji,Bonus,Transfer Bank,Surabaya,U024,business_owner,,0
TRX005918,2022-05-23,21:43,104300.0,keluar,Transportasi,Tiket kereta di Zara,QRIS,Makassar,U024,business_owner,5.0,0
TRX005919,2024-02-02,06:52,43331954.634864956,masuk,Gaji,Gaji bulanan - business_owner,Transfer Bank,Yogyakarta,U024,business_owner,,0
TRX005920,2022-09-22,11:24,271600.0,keluar,Hiburan,Olahraga di ASUS Store,Transfer Bank,Depok,U024,business_owner,4.0,0
TRX005921,2023-08-24,18:29,2587677.75,keluar,Tagihan,TV kabel di Warkop 86,e-Wallet,Makassar,U024,business_owner,,0
TRX005922,2023-05-23,18:34,561393.0,keluar,Lain-lain,Biaya administrasi di Gojek,e-Wallet,Surabaya,U024,business_owner,4.0,0
TRX005923,2022-02-06,20:46,1050100.0,keluar,Lain-lain,Perbaikan rumah di ASUS Store,Transfer Bank,Bandung,U024,business_owner,2.0,0
TRX005924,2024-04-10,10:40,8525217.600000001,masuk,Freelance,Konsultasi,Transfer Bank,Solo,U024,business_owner,,0
TRX005925,2022-10-29,08:28,1333930.0,keluar,Belanja,Gadget di Grab,Kartu Kredit,Manado,U024,business_owner,3.0,0
TRX005926,2022-10-01,12:36,208080.0,keluar,Makanan,Makanan ringan di GrabFood,e-Wallet,Solo,U024,business_owner,4.0,0
TRX005927,2022-06-12,22:40,461640.0,keluar,Hiburan,Museum di Uber,QRIS,Yogyakarta,U024,business_owner,5.0,0
TRX005928,2022-09-09,14:23,289100.0,keluar,Makanan,Kafe di Lazada,Tunai,Tasikmalaya,U024,business_owner,3.0,0
TRX005929,2022-05-28,16:02,2770820.0,keluar,Belanja,Peralatan olahraga di Lenovo Store,QRIS,Depok,U024,business_owner,2.0,0
TRX005930,2024-04-15,17:57,12613682.88,keluar,Belanja,Perhiasan (Belanja Lebaran) (Belanja Lebaran) di Chatime,Tunai,Tangerang,U024,business_owner,1.0,1
TRX005931,2023-09-24,19:20,1945802.25,keluar,Belanja,Buku di Zara,Kartu Kredit,Balikpapan,U024,business_owner,2.0,0
TRX005932,2023-10-19,09:18,567456.75,keluar,Lain-lain,Biaya administrasi di Dell Store,Transfer Bank,Medan,U024,business_owner,3.0,0
TRX005933,2022-05-02,10:31,572100.0,keluar,Hiburan,Nonton film di HP Store,Kartu Kredit,Pekanbaru,U024,business_owner,3.0,0
TRX005934,2024-02-20,14:56,4494139.200000001,masuk,Bisnis,Royalti,Transfer Bank,Solo,U024,business_owner,,0
TRX005935,2023-02-05,21:14,729502.2,keluar,Hiburan,Museum di HP Store,QRIS,Balikpapan,U024,business_owner,3.0,0
TRX005936,2023-12-22,06:00,5847660.0,masuk,Freelance,Konsultasi,Tunai,Malang,U024,business_owner,,0
TRX005937,2022-04-08,20:38,6522000.0,masuk,Freelance,Editing,Tunai,Denpasar,U024,business_owner,,0
TRX005938,2022-08-03,06:03,37150166.868025504,masuk,Gaji,Gaji bulanan - business_owner,Transfer Bank,Palembang,U024,business_owner,,0
TRX005939,2023-02-02,08:00,464483.25,keluar,Hiburan,Streaming di Lazada,Kartu Kredit,Semarang,U024,business_owner,1.0,0
TRX005940,2022-04-14,20:08,14335000.0,masuk,Gaji,Lembur,Transfer Bank,Bogor,U024,business_owner,,0
TRX005941,2022-12-28,16:19,278980.0,keluar,Makanan,Buah-buahan (Tahun Baru) di KFC,Transfer Bank,Tasikmalaya,U024,business_owner,2.0,0
TRX005942,2022-07-24,10:27,6443000.0,masuk,Freelance,Jasa desain,Transfer Bank,Surabaya,U024,business_owner,,0
TRX005943,2023-02-20,15:32,209475.0,keluar,Makanan,Dessert di Indomaret,Kartu Kredit,Pontianak,U024,business_owner,3.0,0
TRX005944,2023-01-17,17:58,11178247.5,masuk,Gaji,Lembur,Tunai,Bogor,U024,business_owner,,0
TRX005945,2022-11-08,10:16,3813000.0,masuk,Freelance,Programming,Tunai,Solo,U024,business_owner,,0
TRX005946,2024-02-14,20:47,1071688.3200000003,keluar,Lain-lain,Denda di Dell Store,Kartu Kredit,Medan,U024,business_owner,1.0,0
TRX005947,2023-07-09,13:42,220808.69999999998,keluar,Makanan,Sarapan di Bluebird,e-Wallet,Tasikmalaya,U024,business_owner,5.0,0
TRX005948,2022-10-26,06:51,1169300.0,keluar,Lain-lain,Perbaikan rumah di Nike Store,Kartu Kredit,Surabaya,U024,business_owner,2.0,0
TRX005949,2022-08-27,20:56,776100.0,keluar,Hiburan,Streaming di Alfamart,QRIS,Tasikmalaya,U024,business_owner,3.0,0
TRX005950,2022-06-23,18:35,1366000.0,keluar,Belanja,Perhiasan di Uniqlo,Kartu Kredit,Surabaya,U024,business_owner,5.0,0
TRX005951,2023-04-15,10:13,3992593.5,keluar,Belanja,Perabotan (Belanja Lebaran) di KFC,Kartu Kredit,Jakarta,U024,business_owner,1.0,0
TRX005952,2022-11-17,12:33,4984000.0,masuk,Gaji,Gaji bulanan,Transfer Bank,Batam,U024,business_owner,,0
TRX005953,2023-06-21,19:09,2045909.25,keluar,Belanja,Peralatan olahraga di IKEA,e-Wallet,Yogyakarta,U024,business_owner,1.0,0
TRX005954,2022-02-11,10:49,247200.0,keluar,Makanan,Minuman di Uniqlo,QRIS,Medan,U024,business_owner,1.0,0
TRX005955,2024-02-10,08:34,2189332.8000000003,masuk,Freelance,Programming,Tunai,Makassar,U024,business_owner,,0
TRX005956,2022-03-09,10:17,7351000.0,masuk,Freelance,Terjemahan,Transfer Bank,Pekanbaru,U024,business_owner,,0
TRX005957,2023-08-17,17:03,1434352.5,keluar,Belanja,Sepatu di Dell Store,Transfer Bank,Bogor,U024,business_owner,3.0,0
TRX005958,2022-10-23,07:27,1751000.0,masuk,Freelance,Jasa desain,Transfer Bank,Bandung,U024,business_owner,,0
TRX005959,2023-07-01,12:49,1607555.25,keluar,Belanja,Kosmetik di Chatime,Kartu Kredit,Denpasar,U024,business_owner,5.0,0
TRX005960,2023-05-30,16:59,280630.35000000003,keluar,Makanan,Makanan cepat saji di PLN,Tunai,Malang,U024,business_owner,3.0,0
TRX005961,2024-04-05,12:23,2091471.8400000003,keluar,Tagihan,Asuransi di IKEA,QRIS,Surabaya,U024,business_owner,,0
TRX005962,2023-02-28,21:02,316461.60000000003,keluar,Makanan,Sarapan di Shopee,Kartu Kredit,Jakarta,U024,business_owner,2.0,0
TRX005963,2024-04-01,16:22,1888518.2400000002,keluar,Belanja,Perhiasan di Ace Hardware,QRIS,Malang,U024,business_owner,3.0,0
TRX005964,2023-12-23,19:07,606154.5,keluar,Lain-lain,Isi ulang e-wallet di Grab,Kartu Kredit,Yogyakarta,U024,business_owner,3.0,0
TRX005965,2022-10-02,15:01,7748000.0,masuk,Bisnis,Hasil franchise,Transfer Bank,Batam,U024,business_owner,,0
TRX005966,2023-07-13,14:31,2143480.5,keluar,Belanja,Alat rumah tangga di Lazada,Kartu Kredit,Malang,U024,business_owner,3.0,0
TRX005967,2023-02-28,15:02,20732512.5,masuk,Gaji,Bonus,Transfer Bank,Solo,U024,business_owner,,0
TRX005968,2022-07-24,10:00,492840.0,keluar,Hiburan,Theme park di GrabFood,Kartu Kredit,Medan,U024,business_owner,2.0,0
TRX005969,2022-10-25,09:04,3996500.0,keluar,Pendidikan,Kursus di ATM BRI,Kartu Kredit,Surabaya,U024,business_owner,3.0,0
TRX005970,2024-03-08,20:33,2753170.56,keluar,Belanja,Perabotan di McD,Tunai,Pontianak,U024,business_owner,1.0,0
TRX005971,2023-02-06,19:55,148065.75,keluar,Makanan,Sarapan di Lazada,QRIS,Tasikmalaya,U024,business_owner,3.0,0
TRX005972,2023-11-03,13:25,9337072.5,masuk,Bisnis,Keuntungan bisnis,Tunai,Semarang,U024,business_owner,,0
TRX005973,2023-04-21,22:46,7717720.5,keluar,Belanja,Buku (Belanja Lebaran) (Belanja Lebaran) di Shopee,QRIS,Banjarmasin,U024,business_owner,3.0,1
TRX005974,2023-04-27,14:06,14773500.0,masuk,Gaji,Lembur,Tunai,Padang,U024,business_owner,,0
TRX005975,2022-08-18,19:22,2295100.0,keluar,Belanja,Buku di ATM BCA,Kartu Kredit,Makassar,U024,business_owner,3.0,0
TRX005976,2022-04-22,21:23,14963000.0,masuk,Gaji,Gaji bulanan,Transfer Bank,Bandung,U024,business_owner,,0
TRX005977,2023-07-11,22:41,253244.25,keluar,Makanan,Dessert di Traveloka,Kartu Kredit,Balikpapan,U024,business_owner,3.0,0
TRX005978,2022-07-29,13:26,6833000.0,masuk,Investasi,Reksa dana,Transfer Bank,Batam,U024,business_owner,,0
TRX005979,2023-04-07,17:15,357320.25,keluar,Hiburan,Beli buku di Dell Store,QRIS,Pekanbaru,U024,business_owner,3.0,0
TRX005980,2023-06-03,11:26,40958058.97199812,masuk,Gaji,Gaji bulanan - business_owner,Transfer Bank,Jakarta,U024,business_owner,,0
TRX005981,2024-04-10,12:36,1073787.84,keluar,Makanan,Makanan cepat saji (Belanja Lebaran) (Belanja Lebaran) di Traveloka,QRIS,Tangerang,U024,business_owner,3.0,1
TRX005982,2023-11-20,17:48,306054.0,keluar,Hiburan,Gym di Telkomsel,e-Wallet,Cirebon,U024,business_owner,4.0,0
TRX005983,2024-03-23,12:24,1622579.04,keluar,Belanja,Furniture di GrabFood,e-Wallet,Padang,U024,business_owner,3.0,0
TRX005984,2022-12-15,12:54,701600.0,keluar,Lain-lain,Sumbangan di Guardian,e-Wallet,Semarang,U024,business_owner,3.0,0
TRX005985,2022-12-20,09:06,198100.0,keluar,Makanan,Makanan cepat saji di Lazada,QRIS,Makassar,U024,business_owner,4.0,0
TRX005986,2023-03-01,14:51,184007.25,keluar,Makanan,Makanan ringan di Apple Store,Transfer Bank,Manado,U024,business_owner,5.0,0
TRX005987,2023-06-12,11:48,217523.25,keluar,Makanan,Dessert di Dell Store,Tunai,Semarang,U024,business_owner,3.0,0
TRX005988,2023-04-09,22:23,1141969.5,keluar,Belanja,Furniture di Nike Store,e-Wallet,Bogor,U024,business_owner,4.0,0
TRX005989,2022-09-11,17:08,388560.0,keluar,Hiburan,Game di Starbucks,QRIS,Medan,U024,business_owner,4.0,0
TRX005990,2022-06-18,09:30,794700.0,keluar,Lain-lain,Denda di Grab,Kartu Kredit,Surabaya,U024,business_owner,3.0,0
